id,video,emotion
583,https://drive.google.com/file/d/1UST7Jk52PQpIHKR8R42KN0Txip3jLYUX/view?usp=drive_link,3
584,https://drive.google.com/file/d/1koJHh96MgfWI4vm96xGiPDS0wslvM2r_/view?usp=drive_link,3
585,https://drive.google.com/file/d/1jz7UG4G8a5BgWRpDkwG4BMrbtUwgqz_1/view?usp=drive_link,0
586,https://drive.google.com/file/d/1NLuJi9iI8LzIWOFlSJVIHuaspBpzKTOu/view?usp=drive_link,3
587,https://drive.google.com/file/d/1kc5oblML5Q987meXXOGLhg7QT0EcXUQE/view?usp=drive_link,0
588,https://drive.google.com/file/d/1w-TQaLmAmRWnegKNoVEioBMkDb_QOrgE/view?usp=drive_link,3
589,https://www.instagram.com/reel/C4CdSr-riJj/?utm_source=ig_web_copy_link&igsh=a2dia2hpZ24weGQ=,3
590,https://www.instagram.com/reel/C7oa-5upVHh/?igsh=MWNkczZ5ZmFqZHpnZA==,3
591,https://www.instagram.com/reel/C-wcAZ2vJSE/?igsh=MWtwa2Q2aTQxZ2U0Zg==,1
592,https://www.instagram.com/reel/C_Uu_rSygjN/?igsh=cGljbzg5NnZ3Y2d1,3
593,https://www.instagram.com/reel/CjwRCdzDarC/?utm_source=ig_web_copy_link&igsh=bXRhNmI1NTRxMWc3,3
594,https://www.instagram.com/reel/CrSuJLgNyRK/?utm_source=ig_web_copy_link,1
595,https://www.instagram.com/reel/DAYFDAQSh20/?igsh=OWlreGRuYXdzY3ly,0
596,https://www.instagram.com/reel/DDbwsT-SvYX/?igsh=a2NqZnhmczM3NjE1,3
597,https://www.instagram.com/reel/DDekDLFTq1a/?igsh=dXVxMGlzdndwM3E2,3
598,https://www.instagram.com/reel/DK1mAj0zf6k/?igsh=b2dpcGU5OGdld2Fo,3
599,https://www.instagram.com/reel/DL2Ayq4TpNL/?igsh=djJiZXFtNHlpZ3Rm,0
600,https://www.instagram.com/reel/DL4sxGuz4Tc/?igsh=MXR4MmtmM2lmZG02Yw==,3
601,https://www.instagram.com/reel/DL7YTB0T4xF/?igsh=dzZ0c3E2ZmRvMGVq,1
602,https://www.instagram.com/reel/DLCfYyTzM0B/?igsh=MW8zMGNrMG00YmRrOA==,0
603,https://www.instagram.com/reel/DLEoOirRx_i/?igsh=MTVhOHdhNXRwandtZg==,3
604,https://www.instagram.com/reel/DLhe1uwT0ux/?igsh=b3RsM3RkeGUxanln,0
605,https://www.instagram.com/reel/DLPIrtqTKSt/?igsh=MWVvbzB5ZHV5cjgwbQ==,3
606,https://www.instagram.com/reel/DLSDweezMqt/?igsh=MTB5d2Nib2l4YnVnMQ==,3
607,https://www.instagram.com/reel/DLtaRz5z_t2/?igsh=bHhrem42ZzZwMHJo,3
608,https://www.instagram.com/reel/DLUnmw6TF--/?igsh=N3YwbzRyb2xtdjd0,3
609,https://www.instagram.com/reel/DLw9ZLjTupS/?igsh=MTg4cWw1ZDgyMjZzeA==,0
610,https://www.instagram.com/reel/DLxGptdBbjR/?utm_source=ig_web_copy_link&igsh=MXJkajNtd29hdnM2dw==,3
611,https://www.instagram.com/reel/DMNJeciTz6C/?igsh=MTR0enhwYjNia3J0bA==,3
612,https://www.instagram.com/reel/DMr4dcRJtdb/?igsh=MWgyZ2Nzc3V6c2p4dw==,7
613,https://www.instagram.com/reel/DMu2pTjpJ5A/?igsh=NnRwcGZsOGtxdGE1,5
614,https://www.instagram.com/reel/DMuu7WXJSqc/?igsh=MTk5dWRpcHJ3aXE1Nw==,0
615,https://www.instagram.com/reel/DMxcd8KhquW/?utm_source=ig_web_copy_link&igsh=bnBna25weWsybWt3,3
616,https://www.instagram.com/reel/DMXXrHXpE5y/?igsh=NnIzZTJzZG1rbXp2,1
617,https://www.instagram.com/reel/DNAgrqURf1s/?igsh=MXZjNmdqa3ZpNThpZA==,3
618,https://www.instagram.com/reel/DNALIVSPiz3/?utm_source=ig_web_copy_link&igsh=MWUyeDRud3lwOTc3Zg==,3
619,https://www.instagram.com/reel/DNIGuxYTu6-/?igsh=MWh3dHVwbTlvNG16NA==,1
620,https://www.instagram.com/reel/DFzqLdTSoPw/?igsh=Yzd4OXZmcGR2emZy,3
621,https://www.instagram.com/reel/DGwrd_DStnQ/?igsh=MWY3bTZsZWhydm44ZA==,3
622,https://www.instagram.com/reel/DHqKyb0yi6S/?igsh=anI4YnN4bzR3emU1,3
623,https://instagram.com/p/DIbKUhAyTQ0/,0
624,https://instagram.com/p/DIv0YHdyB5I/,3
625,https://instagram.com/p/DJJHBZ5Sr_6/,3
626,https://instagram.com/p/DKTTiaqIA9e/,2
627,https://instagram.com/p/DKWLmlTSZ6-/,3
628,https://www.instagram.com/reel/DLhVH5tSeOQ/?igsh=MWFjamUxY3lybnN4NQ==,5
629,https://www.instagram.com/reel/DMB-jFDhexG/?igsh=MTJneDEyNHZxeGNvMg==,2
630,https://www.instagram.com/reel/DKCaqeIBrun/?igsh=ZWdjNndtZ3Zhanhy,3
631,https://www.instagram.com/reel/DJova1xBz34/?igsh=MTY4bGEyZWYzeG4xMg==,3
632,https://www.instagram.com/reel/DFhid58y-oG/?igsh=ejlmaXNtenVtbm8=,3
633,https://www.instagram.com/reel/DF7l5nZSRLF/?igsh=NHk3YjA3cWFjM3gy,0
634,https://www.instagram.com/reel/DGVfxbYSfzC/?igsh=MThyNmluZ3ZzZGR6Yw==,3
635,https://instagram.com/p/DGsKrpyyPZW/,1
636,https://www.instagram.com/reel/DJJ4Z62SqvM/?igsh=MXJ2cTI0bjBuYjZzcw==,3
637,https://www.instagram.com/reel/DLMvuIku2O_/?igsh=MXIzNDNuamFpZnRlZg==,0
638,https://www.instagram.com/reel/DMMgNtJhcB-/?igsh=ZTd3eHNkYjB0dXRy,1
639,https://www.instagram.com/reel/DMSllfphro-/?igsh=czkwajhoNnU5ZWF6,1
640,https://www.instagram.com/reel/DAvco06yQ0e/?igsh=MTJkNmMwZTQyMGp4dQ==,1
641,https://www.instagram.com/reel/DAf3elTy1yM/?igsh=MWhiNDIwMzA4ZnBmMw==,3
642,https://www.instagram.com/reel/DAQaie5ybcg/?igsh=a2FkYnN1bjFhdXNz,3
643,https://www.instagram.com/reel/C_7Rh6ISqSO/?igsh=MzZobGkzNXF6ZDNx,3
644,https://www.instagram.com/reel/C_fE3M7yLww/?igsh=bDdxaTU3cGxpZDMx,3
645,https://www.instagram.com/reel/C-j1feey-EQ/?igsh=MWJqNmw0dDZwdW1yeQ==,3
646,https://www.instagram.com/reel/C-gxoVOye6p/?igsh=MWxxZXNzOWNnZG05OA==,3
647,https://www.instagram.com/reel/C-Z7nYGSBGb/?igsh=MTYzZDMxNXdnd244Mg==,3
648,https://www.instagram.com/reel/C9mg-D4SY5R/?igsh=NHd3NTlwNnIwMzNr,1
649,https://www.instagram.com/reel/C9hTBa0Szhb/?igsh=b2M1cHFtdWZpZmp5,3
650,https://www.instagram.com/reel/C9YyheLyNPk/?igsh=MTZ3d2dzdHMyeXh1bg==,3
651,https://www.instagram.com/reel/C9ThsOBybkL/?igsh=MTE5cXVodnpmczJvaQ==,5
652,https://www.instagram.com/reel/C40TPV7SXUx/?igsh=MWM5MmFic3NzdmR3OA==,1
653,https://www.instagram.com/reel/DGSl5zUyuZk/?hl=id,3
654,https://www.instagram.com/reel/DM7dDfpvHrv/?hl=id,3
655,https://www.instagram.com/reel/DNAmm1PRU8K/?hl=id,6
656,https://www.instagram.com/reel/DMsAQacz6Q5/?hl=id,5
657,https://www.instagram.com/reel/DMc3cmsvTW4/?hl=id,3
658,https://www.instagram.com/reel/DMZ-uW6x9JA/?hl=id,7
659,https://www.instagram.com/reel/DMPBRIWRtnB/?hl=id,4
660,https://www.instagram.com/reel/DMH9MwAxw3Z/?hl=id,1
661,https://www.instagram.com/reel/DL33OMYzrca/?hl=id,5
662,https://www.instagram.com/reel/DL17jAux0-f/?hl=id,6
663,https://www.instagram.com/reel/DLzWy6nToxw/?hl=id,3
664,https://www.instagram.com/reel/DLytlpgzeLF/?hl=id,5
665,https://www.instagram.com/reel/DK9T1pDPsuF/?hl=id,7
666,https://www.instagram.com/reel/DKuDDEMxI3k/?hl=id,3
667,https://www.instagram.com/reel/DKg9XtsRygF/?hl=id,3
668,https://www.instagram.com/reel/DKUTIIdRszz/?hl=id,3
669,https://www.instagram.com/reel/DJ3-adDTEyM/?hl=id,6
670,https://www.instagram.com/reel/DJWSQBhxALE/?hl=id,3
671,https://www.instagram.com/reel/DJEQxnoPEJK/?hl=id,3
672,https://www.instagram.com/reel/DI_U3jSzixs/?hl=id,3
673,https://www.instagram.com/reel/DItFdaJz6m9/?hl=id,0
674,https://www.instagram.com/reel/DITVpnbTrvK/?hl=id,0
675,https://www.instagram.com/reel/DIJCesyRjMz/?hl=id,0
676,https://www.instagram.com/reel/DH-GDEuTDrH/?hl=id,3
677,https://www.instagram.com/reel/DHqFhQ9vp-O/?hl=id,3
678,https://www.instagram.com/reel/DHVANHRzBpb/?hl=id,3
679,https://www.instagram.com/reel/DG4y1j8RlwX/?hl=id,3
680,https://www.instagram.com/reel/DGziblxTo_v/?hl=id,0
681,https://www.instagram.com/reel/DGfd2gZyeOa/?hl=id,0
682,https://www.instagram.com/reel/DGc5DvuyaqN/?hl=id,3
683,"https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055, https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055, https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055",5
684,"https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNLQw83UEeOwNEKRHDbUX16zTeoBKrVnoesLW68kqGtWi0u_cmqP4JogzCCB55yIFj0cLyeSfrTiB4WEfD2HqUTy1lsqxzaouPA3Ik.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=-kJ0v2SJyvQQ7kNvwEyMQPo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQwMTg1NTMyNzQ0OTczNDMsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=c0d4854ce0a1dec5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQwRDAwRTVFRjBDMUJCM0E1RDU0QjU3QTZDRUU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1Q5eVI3UjdMZUtNUU1FQU9NYlJ6akEzUm9MYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm_uSP_-avqlUVAigCQzMsF0A-mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVPkdga5DFDYZVJgDG3dXwuLauNdcCR3cAoX3ZAsjHpgQ&oe=689B8417, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNLQw83UEeOwNEKRHDbUX16zTeoBKrVnoesLW68kqGtWi0u_cmqP4JogzCCB55yIFj0cLyeSfrTiB4WEfD2HqUTy1lsqxzaouPA3Ik.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=-kJ0v2SJyvQQ7kNvwEyMQPo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQwMTg1NTMyNzQ0OTczNDMsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=c0d4854ce0a1dec5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQwRDAwRTVFRjBDMUJCM0E1RDU0QjU3QTZDRUU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1Q5eVI3UjdMZUtNUU1FQU9NYlJ6akEzUm9MYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm_uSP_-avqlUVAigCQzMsF0A-mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVPkdga5DFDYZVJgDG3dXwuLauNdcCR3cAoX3ZAsjHpgQ&oe=689B8417, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNLQw83UEeOwNEKRHDbUX16zTeoBKrVnoesLW68kqGtWi0u_cmqP4JogzCCB55yIFj0cLyeSfrTiB4WEfD2HqUTy1lsqxzaouPA3Ik.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=-kJ0v2SJyvQQ7kNvwEyMQPo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQwMTg1NTMyNzQ0OTczNDMsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=c0d4854ce0a1dec5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQwRDAwRTVFRjBDMUJCM0E1RDU0QjU3QTZDRUU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1Q5eVI3UjdMZUtNUU1FQU9NYlJ6akEzUm9MYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm_uSP_-avqlUVAigCQzMsF0A-mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVPkdga5DFDYZVJgDG3dXwuLauNdcCR3cAoX3ZAsjHpgQ&oe=689B8417",3
685,"https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQP8VhVKfBFuPBb-cSz5JkvwEhg7lN_SGeMMsCkJG51Y1zbE2nhHVUyJOxshisSSOtDmRLZUfJMa_xsNGkk2TxefeRL5MJgtLf56ni4.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=omw6CRV3AUoQ7kNvwGiRZXo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk4NTYzNzE2ODkwODYxNSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjczLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7455e4e03a036349&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NTRGOTY2RTE0MjNGQTcyRDUzMTI3REJDQjM0NEJCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ2dOMmg3c2ZjX3J4eUlGQU9icFEtaXE3V1ZGYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmjqXY4aX7hgcVAigCQzMsF0BSRmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVxmW17NCvN6yQM0qNMQwA10ijEyTv5XG8-w-gSJecUFA&oe=689B8839, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQP8VhVKfBFuPBb-cSz5JkvwEhg7lN_SGeMMsCkJG51Y1zbE2nhHVUyJOxshisSSOtDmRLZUfJMa_xsNGkk2TxefeRL5MJgtLf56ni4.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=omw6CRV3AUoQ7kNvwGiRZXo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk4NTYzNzE2ODkwODYxNSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjczLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7455e4e03a036349&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NTRGOTY2RTE0MjNGQTcyRDUzMTI3REJDQjM0NEJCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ2dOMmg3c2ZjX3J4eUlGQU9icFEtaXE3V1ZGYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmjqXY4aX7hgcVAigCQzMsF0BSRmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVxmW17NCvN6yQM0qNMQwA10ijEyTv5XG8-w-gSJecUFA&oe=689B8839, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQP8VhVKfBFuPBb-cSz5JkvwEhg7lN_SGeMMsCkJG51Y1zbE2nhHVUyJOxshisSSOtDmRLZUfJMa_xsNGkk2TxefeRL5MJgtLf56ni4.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=omw6CRV3AUoQ7kNvwGiRZXo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTk4NTYzNzE2ODkwODYxNSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjczLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=7455e4e03a036349&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NTRGOTY2RTE0MjNGQTcyRDUzMTI3REJDQjM0NEJCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ2dOMmg3c2ZjX3J4eUlGQU9icFEtaXE3V1ZGYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmjqXY4aX7hgcVAigCQzMsF0BSRmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVxmW17NCvN6yQM0qNMQwA10ijEyTv5XG8-w-gSJecUFA&oe=689B8839",0
686,https://www.instagram.com/reel/DLwZD9OS3fI/?igsh=c2huZ2p3enBpaTFx,1
687,https://www.instagram.com/reel/DKWxq93yzSF/?igsh=MWNkOTB5aHlmczZ1Mg==,0
